vote,subtopic1,subtopic2,subtopic3,topic1,topic2,topic3,anom
111 Congress:h3082:289:2010-12-21,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3082:528:2009-07-10,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3082:529:2009-07-10,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3082:622:2010-12-08,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3082:662:2010-12-21,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h31:297:2009-06-03,Public Lands and Water Management:Native American Affairs,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3123:689:2009-09-08,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3170:555:2009-07-16,"Banking, Finance, and Domestic Commerce:Securities and Commodities Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3170:556:2009-07-16,"Foreign Trade:Tariff and Import Restrictions, Import Regulation",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h3170:557:2009-07-16,"Government Operations:Government Employee Benefits, Civil Service Issues",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3170:558:2009-07-16,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3170:559:2009-07-16,"Banking, Finance, and Domestic Commerce:Small Business Issues and the Small Business Administration",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3170:560:2009-07-16,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3170:561:2009-07-16,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3170:562:2009-07-16,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3170:563:2009-07-16,Education:Higher Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h3170:564:2009-07-16,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3170:565:2009-07-16,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3170:566:2009-07-16,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3170:567:2009-07-16,Government Operations:Intergovernmental Relations,NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3170:568:2009-07-16,"Environment:Air pollution, Global Warming, and Noise Pollution",NONE,NONE,Environment,NONE,NONE,no
111 Congress:h3170:569:2009-07-16,"Banking, Finance, and Domestic Commerce:Small Business Issues and the Small Business Administration",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3170:571:2009-07-16,Government Operations:General (includes budget requests and appropriations for multiple departments and agencies),NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3183:243:2009-07-28,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3183:244:2009-07-29,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h3183:245:2009-07-29,Energy:Energy Conservation,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h3183:246:2009-07-29,Energy:General (includes combinations of multiple subtopics),NONE,NONE,Energy,NONE,NONE,no
111 Congress:h3183:247:2009-07-29,"Government Operations:Government Procurement, Procurement Fraud and Contractor Management",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3183:248:2009-07-29,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3183:322:2009-10-15,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3183:543:2009-07-15,Energy:Energy Conservation,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h3183:544:2009-07-15,Environment:Coastal Water Pollution and Conservation,NONE,NONE,Environment,NONE,NONE,no
111 Congress:h3183:580:2009-07-17,Community Development and Housing Issues:Rural Economic Development,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3183:581:2009-07-17,Government Operations:Government Property Management,NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3183:582:2009-07-17,Community Development and Housing Issues:Rural Economic Development,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3183:583:2009-07-17,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3183:584:2009-07-17,"Foreign Trade:Tariff and Import Restrictions, Import Regulation",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h3183:585:2009-07-17,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3183:586:2009-07-17,Health:Research and development,NONE,NONE,Health,NONE,NONE,no
111 Congress:h3183:587:2009-07-17,Community Development and Housing Issues:Urban Economic Development and General Urban Issues,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3183:588:2009-07-17,Energy:Electricity and Hydroelectricity,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h3183:589:2009-07-17,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3183:590:2009-07-17,Energy:Electricity and Hydroelectricity,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h3183:591:2009-07-17,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3183:592:2009-07-17,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3183:752:2009-10-01,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3221:710:2009-09-17,Macroeconomics:General Domestic Macroeconomic Issues (includes combinations of multiple subtopics),NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h3221:711:2009-09-17,Education:Elementary and Secondary Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h3221:712:2009-09-17,Education:Special Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h3221:713:2009-09-17,Education:Higher Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h3221:717:2009-09-17,Education:Special Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h3221:718:2009-09-17,Education:Higher Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h3221:719:2009-09-17,Education:Higher Education,NONE,NONE,Education,NONE,NONE,no
111 Congress:h324:687:2009-09-08,"Public Lands and Water Management:National Parks, Memorials, Historic Sites, and Recreation",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h324:728:2009-09-23,"Public Lands and Water Management:National Parks, Memorials, Historic Sites, and Recreation",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3246:705:2009-09-16,Foreign Trade:Exchange Rates and Related Issues,NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h3246:706:2009-09-16,"Foreign Trade:Export Promotion and Regulation, Export-Import Bank",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h3246:709:2009-09-16,Energy:Alternative and Renewable Energy,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h3254:12:2010-01-21,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3269:683:2009-07-31,"Banking, Finance, and Domestic Commerce:Securities and Commodities Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3269:684:2009-07-31,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3269:686:2009-07-31,"Banking, Finance, and Domestic Commerce:Securities and Commodities Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3288:276:2009-09-15,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3288:277:2009-09-16,"Transportation:Highway Construction, Maintenance, and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3288:278:2009-09-16,Transportation:General (includes combinations of multiple subtopics),NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3288:279:2009-09-16,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h3288:281:2009-09-16,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h3288:283:2009-09-17,"Law, Crime, and Family Issues:Illegal Drug Production, Trafficking, and Control",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
111 Congress:h3288:284:2009-09-17,"Public Lands and Water Management:National Parks, Memorials, Historic Sites, and Recreation",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3288:285:2009-09-17,Community Development and Housing Issues:Housing and Community Development,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3288:287:2009-09-17,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3288:371:2009-12-10,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3288:372:2009-12-11,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3288:373:2009-12-12,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3288:374:2009-12-13,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3288:620:2009-07-23,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3288:621:2009-07-23,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h3288:622:2009-07-23,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3288:623:2009-07-23,Community Development and Housing Issues:Low and Middle Income Housing Programs and Needs,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3288:624:2009-07-23,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3288:625:2009-07-23,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3288:626:2009-07-23,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3288:627:2009-07-23,Public Lands and Water Management:Native American Affairs,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3288:628:2009-07-23,"Foreign Trade:Productivity and Competitiveness of U.S. Business, U.S. Balance of Payments",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h3288:629:2009-07-23,"Government Operations:Regulation of Political Campaigns, Political Advertising, PAC regulation, Voter Registration, Government Ethics",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3288:630:2009-07-23,Government Operations:Government Efficiency and Bureaucratic Oversight,NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3288:631:2009-07-23,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3288:632:2009-07-23,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3288:633:2009-07-23,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3288:634:2009-07-23,"Government Operations:Regulation of Political Campaigns, Political Advertising, PAC regulation, Voter Registration, Government Ethics",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3288:635:2009-07-23,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3288:637:2009-07-23,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3288:949:2009-12-10,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3293:641:2009-07-24,Government Operations:General (includes budget requests and appropriations for multiple departments and agencies),NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3293:642:2009-07-24,"Foreign Trade:International Private Business Investments, Overseas Private Investment Corporation (OPIC)",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h3293:643:2009-07-24,Health:Research and development,NONE,NONE,Health,NONE,NONE,no
111 Congress:h3293:644:2009-07-24,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3293:646:2009-07-24,"Labor, Employment, and Immigration:Worker Safety and Protection, Occupational and Safety Health Administration (OSHA)",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h3326:303:2009-09-30,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,yes
111 Congress:h3326:304:2009-10-01,International Affairs and Foreign Aid:International Finance and Economic Development,NONE,NONE,International Affairs and Foreign Aid,NONE,NONE,no
111 Congress:h3326:307:2009-10-06,"Defense:Military Intelligence, CIA, Espionage",NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3326:308:2009-10-06,"Government Operations:Government Procurement, Procurement Fraud and Contractor Management",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3326:309:2009-10-06,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h3326:310:2009-10-06,"Defense:Military Nuclear and Hazardous Waste Disposal, Military Environmental Compliance",NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3326:311:2009-10-06,"Defense:DOD Civilian Personnel, Civilian Employment by the Defense Industry, Military Base Closings",NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3326:312:2009-10-06,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,yes
111 Congress:h3326:313:2009-10-06,Government Operations:Government Efficiency and Bureaucratic Oversight,NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h3326:314:2009-10-06,Energy:Alternative and Renewable Energy,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h3326:315:2009-10-06,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3326:381:2009-12-18,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3326:383:2009-12-19,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3326:384:2009-12-19,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3326:661:2009-07-30,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3326:662:2009-07-30,Foreign Trade:General,NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h3326:663:2009-07-30,Energy:General (includes combinations of multiple subtopics),NONE,NONE,Energy,NONE,NONE,no
111 Congress:h3326:664:2009-07-30,Defense:Oversight of Defense Contracts and Contractors,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3326:665:2009-07-30,Community Development and Housing Issues:Rural Economic Development,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3326:666:2009-07-30,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3326:667:2009-07-30,"Civil Rights, Minority Issues, and Civil Liberties:Right to Privacy and Access to Government Information",NONE,NONE,"Civil Rights, Minority Issues, and Civil Liberties",NONE,NONE,no
111 Congress:h3326:668:2009-07-30,"Banking, Finance, and Domestic Commerce:Securities and Commodities Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3326:669:2009-07-30,Community Development and Housing Issues:Rural Economic Development,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3326:670:2009-07-30,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3326:671:2009-07-30,Community Development and Housing Issues:Rural Economic Development,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3326:672:2009-07-30,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3326:673:2009-07-30,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3326:675:2009-07-30,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3326:985:2009-12-16,Defense:General,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3342:13:2010-01-21,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3357:249:2009-07-30,"Foreign Trade:Tariff and Import Restrictions, Import Regulation",NONE,NONE,Foreign Trade,NONE,NONE,no
111 Congress:h3357:250:2009-07-30,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h3357:251:2009-07-30,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h3357:252:2009-07-30,"Transportation:Highway Construction, Maintenance, and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3357:253:2009-07-30,Environment:Drinking Water Safety,NONE,NONE,Environment,NONE,NONE,no
111 Congress:h3421:557:2010-09-29,"Banking, Finance, and Domestic Commerce:Consumer Finance, Mortgages, and Credit Cards",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3435:264:2009-08-06,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3435:265:2009-08-06,Defense:VA Issues,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3435:266:2009-08-06,Social Welfare:Poverty and Assistance for Low-Income Families,NONE,NONE,Social Welfare,NONE,NONE,no
111 Congress:h3435:267:2009-08-06,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3435:268:2009-08-06,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h3435:269:2009-08-06,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3435:270:2009-08-06,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3435:682:2009-07-31,"Transportation:Airports, Airlines, Air Traffic Control and Safety",NONE,NONE,Transportation,NONE,NONE,no
111 Congress:h3476:773:2009-10-13,Public Lands and Water Management:Native American Affairs,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3509:134:2010-03-18,"Agriculture:Government Subsidies to Farmers and Ranchers, Agricultural Disaster Insurance",NONE,NONE,Agriculture,NONE,NONE,no
111 Congress:h3534:507:2010-07-30,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3534:509:2010-07-30,Health:Health Manpower & Training,NONE,NONE,Health,NONE,NONE,no
111 Congress:h3534:510:2010-07-30,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3534:511:2010-07-30,Community Development and Housing Issues:Secondary Mortgage Market,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3534:513:2010-07-30,Energy:Natural Gas and Oil (Including Offshore Oil and Gas),NONE,NONE,Energy,NONE,NONE,no
111 Congress:h3538:11:2010-01-20,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3548:722:2009-09-22,"Labor, Employment, and Immigration:Employee Benefits",NONE,NONE,"Labor, Employment, and Immigration",NONE,NONE,no
111 Congress:h3585:801:2009-10-22,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3585:804:2009-10-22,Community Development and Housing Issues:Low and Middle Income Housing Programs and Needs,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3585:807:2009-10-22,Energy:Research and Development,NONE,NONE,Energy,NONE,NONE,no
111 Congress:h3590:355:2009-12-03,"Health:Prevention, communicable diseases and health promotion",NONE,NONE,Health,NONE,NONE,no
111 Congress:h3590:356:2009-12-03,"Health:Prevention, communicable diseases and health promotion",NONE,NONE,Health,NONE,NONE,no
111 Congress:h3590:360:2009-12-04,Health:Comprehensive health care reform,NONE,NONE,Health,NONE,NONE,no
111 Congress:h3590:365:2009-12-06,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h3590:366:2009-12-06,Defense:VA Issues,NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3590:368:2009-12-07,Health:Comprehensive health care reform,NONE,NONE,Health,NONE,NONE,no
111 Congress:h3590:375:2009-12-15,"Macroeconomics:Taxation, Tax policy, and Tax Reform",NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h3590:378:2009-12-15,"Health:Regulation of drug industry, medical devices, and clinical labs",NONE,NONE,Health,NONE,NONE,no
111 Congress:h3590:390:2009-12-23,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3590:165:2010-03-21,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h3619:813:2009-10-23,"Defense:Military Nuclear and Hazardous Waste Disposal, Military Environmental Compliance",NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3631:737:2009-09-24,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h3639:847:2009-11-04,"Civil Rights, Minority Issues, and Civil Liberties:Other",NONE,NONE,"Civil Rights, Minority Issues, and Civil Liberties",NONE,NONE,no
111 Congress:h3639:848:2009-11-04,"Banking, Finance, and Domestic Commerce:Consumer Finance, Mortgages, and Credit Cards",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3639:849:2009-11-04,"Banking, Finance, and Domestic Commerce:Consumer Finance, Mortgages, and Credit Cards",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3639:851:2009-11-04,"Banking, Finance, and Domestic Commerce:Consumer Finance, Mortgages, and Credit Cards",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3644:139:2010-03-19,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3644:140:2010-03-19,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3644:142:2010-03-19,Education:Educational Excellence,NONE,NONE,Education,NONE,NONE,no
111 Congress:h3650:109:2010-03-12,Environment:Species and Forest Protection,NONE,NONE,Environment,NONE,NONE,no
111 Congress:h3650:92:2010-03-09,Environment:Species and Forest Protection,NONE,NONE,Environment,NONE,NONE,no
111 Congress:h3671:137:2010-03-19,Public Lands and Water Management:Water Resources Development and Research,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3726:10:2010-01-20,"Public Lands and Water Management:National Parks, Memorials, Historic Sites, and Recreation",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3726:23:2010-01-27,"Public Lands and Water Management:National Parks, Memorials, Historic Sites, and Recreation",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3791:900:2009-11-18,Community Development and Housing Issues:Rural Economic Development,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h3808:573:2010-11-17,"Law, Crime, and Family Issues:Court Administration",NONE,NONE,"Law, Crime, and Family Issues",NONE,NONE,no
111 Congress:h3820:76:2010-03-02,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h384:21:2009-01-15,Community Development and Housing Issues:Low and Middle Income Housing Programs and Needs,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h384:23:2009-01-21,"Government Operations:Currency, Commemorative Coins, Medals, U.S. Mint",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h384:26:2009-01-21,"Banking, Finance, and Domestic Commerce:U.S. Banking System and Financial Institution Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h3854:828:2009-10-29,"Banking, Finance, and Domestic Commerce:Small Business Issues and the Small Business Administration",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h388:193:2009-04-21,Environment:Species and Forest Protection,NONE,NONE,Environment,NONE,NONE,no
111 Congress:h3885:298:2010-05-25,Health:Health Manpower & Training,NONE,NONE,Health,NONE,NONE,no
111 Congress:h3940:565:2010-09-30,Public Lands and Water Management:Native American Affairs,NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h3961:909:2009-11-19,"Defense:Military Intelligence, CIA, Espionage",NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3961:67:2010-02-25,"Defense:Military Intelligence, CIA, Espionage",NONE,NONE,Defense,NONE,NONE,no
111 Congress:h3962:885:2009-11-07,NONE,NONE,NONE,NONE,NONE,NONE,no
111 Congress:h3962:887:2009-11-07,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h3962:393:2010-06-24,"Health:Insurance reform, availability, and cost",NONE,NONE,Health,NONE,NONE,no
111 Congress:h3978:973:2009-12-15,"Government Operations:Regulation of Political Campaigns, Political Advertising, PAC regulation, Voter Registration, Government Ethics",NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h4003:143:2010-03-19,"Public Lands and Water Management:National Parks, Memorials, Historic Sites, and Recreation",NONE,NONE,Public Lands and Water Management,NONE,NONE,no
111 Congress:h4061:35:2010-02-03,Community Development and Housing Issues:Housing and Community Development,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h4072:556:2010-09-29,Education:Education of Underprivileged Students,NONE,NONE,Education,NONE,NONE,no
111 Congress:h411:194:2009-04-21,Environment:Species and Forest Protection,NONE,NONE,Environment,NONE,NONE,no
111 Congress:h4154:929:2009-12-03,Macroeconomics:National Budget and Debt,NONE,NONE,Macroeconomics,NONE,NONE,no
111 Congress:h4173:162:2010-05-20,"Banking, Finance, and Domestic Commerce:U.S. Banking System and Financial Institution Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:164:2010-05-24,"Banking, Finance, and Domestic Commerce:U.S. Banking System and Financial Institution Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:206:2010-07-15,"Banking, Finance, and Domestic Commerce:U.S. Banking System and Financial Institution Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:207:2010-07-15,"Banking, Finance, and Domestic Commerce:U.S. Banking System and Financial Institution Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:208:2010-07-15,"Banking, Finance, and Domestic Commerce:U.S. Banking System and Financial Institution Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:953:2009-12-10,Government Operations:General (includes budget requests and appropriations for multiple departments and agencies),NONE,NONE,Government Operations,NONE,NONE,no
111 Congress:h4173:954:2009-12-10,"Civil Rights, Minority Issues, and Civil Liberties:Right to Privacy and Access to Government Information",NONE,NONE,"Civil Rights, Minority Issues, and Civil Liberties",NONE,NONE,no
111 Congress:h4173:955:2009-12-10,Community Development and Housing Issues:General,NONE,NONE,Community Development and Housing Issues,NONE,NONE,no
111 Congress:h4173:956:2009-12-10,"Banking, Finance, and Domestic Commerce:Domestic Disaster Relief",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:957:2009-12-10,"Banking, Finance, and Domestic Commerce:Securities and Commodities Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:958:2009-12-10,"Banking, Finance, and Domestic Commerce:Securities and Commodities Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
111 Congress:h4173:959:2009-12-10,"Banking, Finance, and Domestic Commerce:Securities and Commodities Regulation",NONE,NONE,"Banking, Finance, and Domestic Commerce",NONE,NONE,no
